order_item_id,order_id,product_id,quantity
1663,458,67,5
1664,458,76,4
1665,458,31,4
1666,458,14,5
1667,459,19,4
1668,459,50,5
1669,459,31,4
1670,459,136,3
1671,459,106,1
1672,460,52,3
1673,460,105,5
1674,461,81,2
1675,461,200,1
1676,462,162,2
1677,462,81,1
1678,462,2,4
1679,463,195,2
1680,463,148,2
1681,464,34,5
1682,465,110,4
1683,465,110,4
1684,465,99,1
1685,465,10,5
1686,465,52,3
1687,465,4,3
1688,466,49,1
1689,466,174,1
1690,466,161,2
1691,466,58,3
1692,466,80,2
1693,467,129,5
1694,467,79,2
1695,467,17,1
1696,467,77,3
1697,468,134,5
1698,468,135,3
1699,468,112,2
1700,468,88,4
1701,468,92,2
1702,468,43,4
1703,469,58,2
1704,469,55,1
1705,470,44,1
1706,470,94,1
1707,470,97,3
1708,470,198,5
1709,470,160,1
1710,471,170,1
1711,472,13,1
1712,473,98,1
1713,473,141,3
1714,473,122,2
1715,473,53,1
1716,474,170,1
1717,474,170,5
1718,474,70,5
1719,474,156,2
1720,475,131,5
1721,476,30,1
1722,476,128,2
1723,476,156,2
1724,477,134,2
1725,477,92,4
1726,477,76,2
1727,478,128,2
1728,478,177,4
1729,478,85,2
1730,478,1,1
1731,478,172,1
1732,479,172,4
1733,479,39,1
1734,479,200,5
1735,479,20,1
1736,479,66,2
1737,480,68,4
1738,480,13,1
1739,480,45,1
1740,481,174,3
1741,481,110,1
1742,481,25,1
1743,482,170,2
1744,482,85,3
1745,483,69,1
1746,483,96,3
1747,483,47,1
1748,483,103,4
1749,483,117,3
1750,484,123,4
1751,484,167,2
1752,484,29,2
1753,484,179,1
1754,484,41,1
1755,484,107,5
1756,485,174,4
1757,485,47,5
1758,485,98,3
1759,485,157,1
1760,485,176,2
1761,486,29,4
1762,486,113,1
1763,486,17,3
1764,486,168,3
1765,487,174,5
1766,487,197,5
1767,487,186,5
1768,487,58,3
1769,487,133,5
1770,487,177,5
1771,488,170,2
1772,488,124,3
1773,488,170,4
1774,488,39,5
1775,489,3,2
1776,490,127,2
1777,490,20,4
1778,490,83,2
1779,490,85,3
1780,491,58,5
1781,491,165,4
1782,491,104,2
1783,491,21,4
1784,491,114,5
1785,492,128,4
1786,493,128,1
1787,494,106,1
1788,494,143,5
1789,494,1,1
1790,494,155,5
1791,495,131,5
1792,495,53,4
1793,495,88,3
1794,496,117,3
1795,496,144,5
1796,497,184,3
1797,497,184,4
1798,497,30,1
1799,497,195,2
1800,498,91,3
1801,498,141,5
1802,498,96,1
1803,499,127,2
1804,499,184,4
1805,500,157,2
1806,500,49,1
1807,500,101,2
1808,501,184,3
1809,501,28,4
1810,502,173,5
1811,502,32,4
1812,502,118,5
1813,502,130,2
1814,502,128,1
1815,502,136,1
1816,503,150,4
1817,503,131,2
1818,503,178,5
1819,503,45,2
1820,504,169,5
1821,504,156,3
1822,504,130,4
1823,504,108,5
1824,505,71,4
1825,505,88,3
1826,506,36,4
1827,506,155,5
1828,507,141,3
1829,507,183,5
1830,507,162,2
1831,507,52,2
1832,507,160,3
1833,507,176,3
1834,508,182,2
1835,508,129,5
1836,509,83,1
1837,509,195,3
1838,509,144,4
1839,509,150,5
1840,509,171,4
1841,509,173,5
1842,510,4,5
1843,510,28,1
1844,510,98,2
1845,510,14,1
1846,511,193,2
1847,511,74,3
1848,511,38,1
1849,512,53,5
1850,512,9,3
1851,512,116,1
1852,513,190,5
1853,513,58,5
1854,513,100,2
1855,513,131,3
1856,513,178,1
1857,513,98,4
1858,514,81,5
1859,514,14,1
1860,514,191,3
1861,514,52,5
1862,514,200,4
1863,514,58,3
1864,515,140,5
1865,515,51,2
1866,515,76,4
1867,515,46,1
1868,515,48,2
1869,516,31,4
1870,516,11,4
1871,516,72,5
1872,516,68,2
1873,516,42,5
1874,517,85,4
1875,518,11,2
1876,518,83,5
1877,519,158,3
1878,519,126,5
1879,519,141,3
1880,519,19,3
1881,519,135,2
1882,519,48,5
1883,520,41,4
1884,520,140,5
1885,520,104,1
1886,520,90,2
1887,520,55,3
1888,521,76,2
1889,521,193,5
1890,521,136,4
1891,522,3,1
1892,522,172,3
1893,522,115,2
1894,522,165,5
1895,522,160,2
1896,522,11,3
1897,523,99,3
1898,524,73,1
1899,524,133,3
1900,524,132,5
1901,524,115,4
1902,524,12,3
1903,524,167,2
1904,525,22,1
1905,525,43,5
1906,525,137,1
1907,525,161,1
1908,525,54,2
1909,526,27,2
1910,526,138,4
1911,526,166,1
1912,526,192,2
1913,527,184,3
1914,527,10,1
1915,527,19,1
1916,527,46,3
1917,528,148,2
1918,529,100,4
1919,529,162,4
1920,529,111,3
1921,529,5,4
1922,530,137,1
1923,531,159,1
1924,531,194,5
1925,531,12,1
1926,531,92,5
1927,531,28,3
1928,531,176,3
1929,532,73,4
1930,533,170,1
1931,533,122,2
1932,533,137,2
1933,533,35,4
1934,534,163,2
1935,534,77,3
1936,534,3,5
1937,535,32,1
1938,535,2,5
1939,536,138,5
1940,536,22,3
1941,536,54,3
1942,536,55,4
1943,537,37,2
1944,537,48,2
1945,537,158,3
1946,537,50,1
1947,537,47,5
1948,538,119,5
1949,538,19,3
1950,538,172,1
1951,538,65,1
1952,538,51,5
1953,539,92,2
1954,539,172,2
1955,539,26,3
1956,540,50,3
1957,541,85,5
1958,541,169,3
1959,541,178,5
1960,541,40,5
1961,542,81,4
1962,542,44,1
1963,542,81,2
1964,543,190,4
1965,543,71,3
1966,543,35,3
1967,543,123,4
1968,543,115,3
1969,543,199,3
1970,544,28,2
1971,544,166,5
1972,544,21,3
1973,544,36,5
1974,544,51,3
1975,545,20,1
1976,545,5,5
1977,545,162,1
1978,545,149,5
1979,545,104,5
1980,545,55,1
1981,546,140,5
1982,546,121,2
1983,546,94,4
1984,547,188,3
1985,547,35,4
1986,547,129,5
1987,547,24,4
1988,547,94,5
1989,548,62,5
1990,548,176,2
1991,548,194,5
1992,548,36,4
1993,548,41,2
1994,548,145,5
1995,549,189,4
1996,549,92,1
1997,550,60,1
1998,550,68,3
1999,550,60,1
2000,550,172,2
2001,551,100,4
2002,551,117,1
2003,551,11,3
2004,552,134,3
2005,552,190,3
2006,552,149,5
2007,552,146,2
2008,552,97,4
2009,552,94,5
2010,553,133,3
2011,554,133,4
2012,554,91,3
2013,555,155,1
2014,555,129,2
2015,555,113,2
2016,555,59,1
2017,556,72,2
2018,556,39,2
2019,556,41,3
2020,556,155,1
2021,556,170,2
2022,556,107,3
2023,557,124,4
2024,558,152,2
2025,558,166,4
2026,559,12,2
2027,559,147,5
2028,560,162,5
2029,560,11,5
2030,561,43,3
2031,562,104,5
2032,562,145,1
2033,562,185,3
2034,562,22,2
2035,562,115,5
2036,563,44,2
2037,563,106,5
2038,563,37,5
2039,563,197,2
2040,564,131,3
2041,564,43,3
2042,564,117,5
2043,564,152,1
2044,564,59,4
2045,564,99,2
2046,565,52,5
2047,566,108,2
2048,566,156,1
2049,566,46,4
2050,566,158,5
2051,566,10,5
2052,566,129,1
2053,567,169,2
2054,567,155,5
2055,567,1,4
2056,567,134,4
2057,568,179,5
2058,569,124,4
2059,569,90,5
2060,570,148,1
2061,570,109,2
2062,570,66,4
2063,570,197,2
2064,570,22,3
2065,570,154,5
2066,571,49,1
2067,571,182,1
2068,571,148,5
2069,572,2,4
2070,572,168,2
2071,572,177,3
2072,572,105,3
2073,572,28,2
2074,573,150,3
2075,573,67,5
2076,573,109,5
2077,573,94,5
2078,573,71,4
2079,573,194,2
2080,574,143,4
2081,574,46,3
2082,574,144,5
2083,574,124,3
2084,574,79,5
2085,575,102,2
2086,575,169,1
2087,575,192,2
2088,575,115,2
2089,575,26,2
2090,575,131,4
2091,576,158,1
2092,576,42,4
2093,576,163,1
2094,576,24,2
2095,576,121,5
2096,577,17,3
2097,578,21,5
2098,578,10,4
2099,578,103,5
2100,579,74,5
2101,579,15,2
2102,579,164,4
2103,579,113,1
2104,579,52,5
2105,580,9,5
2106,580,131,5
2107,581,158,2
2108,581,173,1
2109,582,168,1
2110,582,41,1
2111,583,91,4
2112,583,104,5
2113,583,52,5
2114,583,4,1
2115,584,73,5
2116,584,150,3
2117,584,89,3
2118,584,58,5
2119,584,50,4
2120,585,2,3
2121,585,45,4
2122,585,130,1
2123,585,144,1
2124,585,129,3
2125,586,132,3
2126,587,65,4
2127,587,97,5
2128,587,124,2
2129,587,194,3
2130,587,199,4
2131,588,151,1
2132,588,124,1
2133,588,67,1
2134,588,98,2
2135,589,59,3
2136,589,106,3
2137,589,133,5
2138,589,3,3
2139,589,64,3
2140,589,24,4
2141,590,88,1
2142,590,142,2
2143,590,122,3
2144,590,91,2
2145,590,147,3
2146,590,47,2
2147,591,52,2
2148,591,189,2
2149,591,68,2
2150,591,59,2
2151,591,64,5
2152,591,92,2
2153,592,31,1
2154,593,127,5
2155,593,2,5
2156,593,11,4
2157,593,96,5
2158,593,81,4
2159,593,148,3
2160,594,196,5
2161,594,72,4
2162,595,33,1
2163,595,135,4
2164,595,123,5
2165,595,9,5
2166,595,89,4
2167,596,118,1
2168,596,179,5
2169,597,177,1
2170,597,4,2
2171,597,98,5
2172,598,93,5
2173,598,67,2
2174,598,141,3
2175,599,121,5
2176,599,88,3
2177,599,48,4
2178,600,108,3
2179,600,94,4
2180,601,47,5
2181,601,34,5
2182,601,176,2
2183,601,26,3
2184,602,111,4
2185,602,51,2
2186,602,190,2
2187,602,122,1
2188,602,46,4
2189,603,162,5
2190,603,137,3
2191,604,65,5
2192,604,146,1
2193,604,102,1
2194,605,16,2
2195,605,66,4
2196,606,116,3
2197,607,93,5
2198,607,143,3
2199,607,89,1
2200,608,90,5
2201,609,148,5
2202,609,45,3
2203,609,91,3
2204,609,173,5
2205,609,125,4
2206,610,158,3
2207,610,119,2
2208,610,43,3
2209,610,108,5
2210,611,19,1
2211,611,42,3
2212,611,59,3
2213,611,82,3
2214,612,155,4
2215,612,70,4
2216,612,200,3
2217,613,134,4
2218,613,106,2
2219,613,48,1
2220,613,33,2
2221,613,170,3
2222,614,192,1
2223,614,54,2
2224,614,102,1
2225,614,25,1
2226,614,122,5
2227,614,14,1
2228,615,135,1
2229,615,27,3
2230,615,159,2
2231,615,22,4
2232,616,64,3
2233,616,114,2
2234,617,44,1
2235,617,9,3
2236,617,84,4
2237,617,120,5
2238,617,70,5
2239,618,179,5
2240,618,46,5
2241,619,162,5
2242,619,112,5
2243,619,164,5
2244,619,80,3
2245,620,59,1
2246,620,114,3
2247,620,94,4
2248,620,67,2
2249,620,78,1
2250,621,195,2
2251,621,89,3
2252,621,121,5
2253,621,3,4
2254,621,194,4
2255,622,197,4
2256,623,60,1
2257,623,141,3
2258,623,49,4
2259,623,144,4
2260,623,102,2
2261,624,189,4
2262,624,97,2
2263,624,68,1
2264,624,109,2
2265,624,133,5
2266,624,178,3
2267,625,191,5
2268,625,69,4
2269,625,49,1
2270,625,47,2
2271,625,75,1
2272,625,164,4
2273,626,70,5
2274,626,126,2
2275,626,83,1
2276,626,39,1
2277,627,48,1
2278,628,33,4
2279,628,187,1
2280,628,60,1
2281,629,127,2
2282,630,80,4
2283,630,96,4
2284,630,179,1
2285,630,85,1
2286,631,15,3
2287,631,199,4
2288,632,121,2
2289,632,50,3
2290,632,98,1
2291,632,32,2
2292,632,99,4
2293,633,9,2
2294,633,118,1
2295,633,134,2
2296,633,122,4
2297,633,175,3
2298,633,83,2
2299,634,11,5
2300,634,134,1
2301,634,65,4
2302,634,164,3
2303,634,51,3
2304,634,14,2
2305,635,163,4
2306,635,84,1
2307,636,150,1
2308,636,102,2
2309,636,3,1
2310,637,122,5
2311,637,40,3
2312,637,198,1
2313,637,64,2
2314,637,128,1
2315,637,176,5
2316,638,16,1
2317,638,92,2
2318,638,180,5
2319,638,28,2
2320,638,125,2
2321,638,82,5
2322,639,113,2
2323,639,6,4
2324,639,92,2
2325,640,125,4
2326,641,139,4
2327,641,49,5
2328,641,48,5
2329,642,188,4
2330,642,71,5
2331,642,142,2
2332,643,40,4
2333,643,76,3
2334,643,139,3
2335,643,117,1
2336,643,199,5
2337,644,48,1
2338,644,159,3
2339,644,199,5
2340,644,62,3
2341,644,185,1
2342,644,169,5
2343,645,135,4
2344,645,197,5
2345,646,73,3
2346,646,105,3
2347,646,29,1
2348,646,134,1
2349,646,12,2
2350,647,52,1
2351,648,26,1
2352,648,147,4
2353,649,135,5
2354,649,180,5
2355,649,66,1
2356,649,94,2
2357,650,19,1
2358,650,54,4
2359,650,21,4
2360,650,164,1
2361,650,93,5
2362,650,191,4
2363,651,15,5
2364,651,69,5
2365,651,11,1
2366,651,78,1
2367,651,56,5
2368,651,25,1
2369,652,137,4
2370,652,49,2
2371,653,64,5
2372,653,161,2
2373,653,143,5
2374,653,107,1
2375,653,197,5
2376,653,92,4
2377,654,110,1
2378,654,43,2
2379,654,141,4
2380,654,130,3
2381,654,169,2
2382,654,137,5
2383,655,81,5
2384,655,84,3
2385,655,106,4
2386,656,156,2
2387,656,145,5
2388,656,55,4
2389,657,191,3
2390,657,93,4
2391,657,115,4
2392,657,1,1
2393,657,73,5
2394,658,35,3
2395,658,2,3
2396,658,57,2
2397,658,81,1
2398,658,198,3
2399,659,143,5
2400,659,147,2
2401,659,25,1
2402,659,118,3
2403,659,40,2
2404,660,150,2
2405,660,60,3
2406,660,77,1
2407,661,146,2
2408,661,188,1
2409,661,186,3
2410,661,124,2
2411,662,180,5
2412,662,25,5
2413,662,165,3
2414,662,10,5
2415,662,98,1
2416,662,200,1
2417,663,90,4
2418,663,107,1
2419,663,198,2
2420,664,155,1
2421,664,163,4
2422,664,14,3
2423,664,135,1
2424,664,82,5
2425,664,145,2
2426,665,179,2
2427,665,40,1
2428,665,173,4
2429,665,115,5
2430,665,148,5
2431,666,111,3
2432,666,101,2
2433,667,22,4
2434,667,147,1
2435,667,141,4
2436,668,103,5
2437,669,34,2
2438,669,124,5
2439,669,51,4
2440,669,102,5
2441,669,51,5
2442,669,158,5
2443,670,19,3
2444,670,199,4
2445,671,148,1
2446,671,29,4
2447,671,109,3
2448,671,90,2
2449,671,83,3
2450,671,153,1
2451,672,44,3
2452,672,158,4
2453,672,160,2
2454,673,60,2
2455,674,40,1
2456,674,29,1
2457,674,63,5
2458,675,4,3
2459,675,178,1
2460,675,79,4
2461,676,85,2
2462,677,55,2
2463,677,140,5
2464,677,193,3
2465,677,141,4
2466,677,160,2
2467,678,172,1
2468,678,97,5
2469,678,170,5
2470,678,12,3
2471,678,44,1
2472,678,73,2
2473,679,70,1
2474,679,120,1
2475,679,18,4
2476,679,170,3
2477,679,170,3
2478,680,75,4
2479,681,131,1
2480,681,81,4
2481,681,153,5
2482,681,23,2
2483,682,118,5
2484,682,183,1
2485,682,11,2
2486,682,136,3
2487,682,86,4
2488,683,41,1
2489,683,89,3
2490,683,91,3
2491,683,61,5
2492,683,71,1
2493,683,161,3
2494,684,143,3
2495,685,88,4
2496,685,169,2
2497,686,98,5
2498,686,174,5
2499,686,161,2
2500,686,107,2
2501,686,147,2
2502,686,110,3
2503,687,115,5
2504,687,34,2
2505,687,168,2
2506,688,176,2
2507,688,36,3
2508,688,177,5
2509,688,35,4
2510,688,198,2
2511,689,41,3
2512,689,18,5
2513,689,137,1
2514,689,48,3
2515,689,38,1
2516,690,106,4
2517,690,78,4
2518,690,191,3
2519,691,28,2
2520,691,48,1
2521,692,158,3
2522,692,156,5
2523,692,157,2
2524,692,153,2
2525,692,60,1
2526,693,177,4
2527,694,155,4
2528,694,183,3
2529,694,48,4
2530,694,126,4
2531,694,36,2
2532,695,9,4
2533,695,196,1
2534,696,57,2
2535,696,194,2
2536,696,17,2
2537,696,113,5
2538,697,84,4
2539,697,64,4
2540,697,104,1
2541,697,156,4
2542,697,185,3
2543,697,101,5
2544,698,153,5
2545,698,135,1
2546,698,134,1
2547,698,116,4
2548,698,11,2
2549,699,102,1
2550,699,143,4
2551,699,133,1
2552,699,49,3
2553,699,113,4
2554,700,119,2
2555,700,109,3
2556,700,157,1
2557,701,37,4
2558,701,166,4
2559,701,24,5
2560,701,29,2
2561,701,200,5
2562,702,35,4
2563,702,106,3
2564,702,116,1
2565,702,46,4
2566,702,152,2
2567,703,65,3
2568,704,183,2
2569,704,184,1
2570,704,24,1
2571,704,181,4
2572,704,163,3
2573,704,22,5
2574,705,187,5
2575,705,157,2
2576,705,97,5
2577,705,98,1
2578,706,86,5
2579,706,169,2
2580,707,46,1
2581,707,108,3
2582,708,197,4
2583,708,74,2
2584,708,31,2
2585,708,52,1
2586,708,160,3
2587,708,4,4
2588,709,140,1
2589,709,156,4
2590,709,61,2
2591,709,151,4
2592,710,114,1
2593,710,154,5
2594,710,2,2
2595,710,141,3
2596,711,143,2
2597,711,13,2
2598,711,38,1
2599,711,168,3
2600,711,10,2
2601,711,9,5
2602,712,85,1
2603,712,13,1
2604,712,107,2
2605,713,73,5
2606,713,170,5
2607,713,147,5
2608,713,46,4
2609,713,192,5
2610,713,93,1
2611,714,83,3
2612,714,98,1
2613,714,195,4
2614,715,75,4
2615,716,178,3
2616,717,106,5
2617,717,54,2
2618,717,157,1
2619,717,28,5
2620,717,187,5
2621,718,186,5
2622,718,181,3
2623,718,110,5
2624,718,82,3
2625,719,160,3
2626,719,34,5
2627,719,145,4
2628,719,134,4
2629,719,127,2
2630,720,182,3
2631,720,50,1
2632,721,120,1
2633,722,158,4
2634,722,106,1
2635,723,144,2
2636,723,3,2
2637,723,177,3
2638,724,79,3
2639,725,83,1
2640,725,30,3
2641,725,88,4
2642,725,186,5
2643,725,158,1
2644,726,85,3
2645,726,173,4
2646,727,166,2
2647,728,161,4
2648,728,138,3
2649,729,191,1
2650,729,134,3
2651,729,145,3
2652,729,143,5
2653,730,148,3
2654,730,91,1
2655,731,8,3
2656,731,97,5
2657,731,43,5
2658,732,48,5
2659,732,30,3
2660,732,181,3
2661,732,182,1
2662,733,23,4
2663,733,61,3
2664,733,116,3
2665,733,56,5
2666,734,29,3
2667,734,10,2
2668,735,130,1
2669,735,124,5
2670,735,40,2
2671,735,88,4
2672,736,80,3
2673,736,37,1
2674,736,133,2
2675,736,53,1
2676,736,118,4
2677,737,30,1
2678,737,80,1
2679,737,176,5
2680,737,23,3
2681,737,120,1
2682,738,197,3
2683,738,6,5
2684,738,195,3
2685,738,164,2
2686,738,83,2
2687,739,71,5
2688,739,82,4
2689,739,172,1
2690,740,41,3
2691,740,30,1
2692,741,132,1
2693,741,53,5
2694,741,90,5
2695,741,82,3
2696,741,37,3
2697,742,44,1
2698,742,80,5
2699,743,114,1
2700,743,34,1
2701,743,121,1
2702,743,28,4
2703,743,14,1
2704,744,46,5
2705,744,152,4
2706,744,158,3
2707,744,80,3
2708,745,195,5
2709,745,21,4
2710,745,146,2
2711,745,24,4
2712,745,25,4
2713,745,80,4
2714,746,58,2
2715,746,158,3
2716,747,47,3
2717,747,84,4
2718,747,125,1
2719,747,17,4
2720,748,123,4
2721,748,44,3
2722,748,197,3
2723,749,33,5
2724,749,27,4
2725,749,183,1
2726,749,84,5
2727,749,167,1
2728,750,119,4
2729,750,152,4
2730,750,62,5
2731,750,63,5
2732,750,41,4
2733,751,88,2
2734,752,111,4
2735,752,146,3
2736,752,140,2
2737,752,45,1
2738,752,190,5
2739,753,152,5
2740,754,143,1
2741,754,114,2
2742,754,79,4
2743,755,28,5
2744,755,198,4
2745,755,84,4
2746,755,166,1
2747,755,24,2
2748,756,194,1
2749,756,194,2
2750,756,170,2
2751,756,116,5
2752,756,75,4
2753,757,115,2
2754,757,53,3
2755,757,77,5
2756,757,174,3
2757,757,112,3
2758,758,3,5
2759,758,131,4
2760,758,33,3
2761,758,16,3
2762,758,141,1
2763,759,144,3
2764,759,29,3
2765,759,8,2
2766,759,111,5
2767,759,101,3
2768,759,183,4
2769,760,112,5
2770,760,55,2
2771,760,122,2
2772,760,49,5
2773,761,107,2
2774,761,74,2
2775,761,35,1
2776,762,5,2
2777,762,185,4
2778,762,169,4
2779,762,35,1
2780,762,36,4
2781,762,117,5
2782,763,47,4
2783,763,131,4
2784,763,142,4
2785,763,99,3
2786,763,58,2
2787,764,2,5
2788,764,128,2
2789,764,183,5
2790,764,69,4
2791,764,140,5
2792,765,10,5
2793,766,95,1
2794,766,149,4
2795,766,177,1
2796,766,37,5
2797,766,193,3
2798,766,120,5
2799,767,157,1
2800,767,63,4
2801,767,162,1
2802,767,176,5
2803,767,149,3
2804,768,88,5
2805,769,121,4
2806,770,147,3
2807,770,108,3
2808,770,76,3
2809,770,43,1
2810,771,192,3
2811,771,187,5
2812,771,67,1
2813,771,162,4
2814,771,149,2
2815,772,169,3
2816,773,7,3
2817,773,125,1
2818,773,33,5
2819,773,20,3
2820,773,65,2
2821,774,71,3
2822,774,4,1
2823,774,155,2
2824,775,39,4
2825,775,95,2
2826,775,67,2
2827,775,125,2
2828,775,136,1
2829,775,88,1
2830,776,40,4
2831,776,193,4
2832,776,198,4
2833,776,61,4
2834,776,186,2
2835,777,188,3
2836,777,14,3
2837,777,194,1
2838,777,14,2
2839,777,119,4
2840,778,122,5
2841,778,60,4
2842,778,175,4
2843,779,38,5
2844,779,112,1
2845,779,74,4
2846,780,81,5
2847,780,175,1
2848,780,25,5
2849,780,164,3
2850,780,111,5
2851,780,167,3
2852,781,69,1
2853,781,66,5
2854,781,101,4
2855,782,192,2
2856,782,188,5
2857,782,198,2
2858,782,134,3
2859,782,174,2
2860,782,81,5
2861,783,3,1
2862,783,4,4
2863,783,26,5
2864,783,27,4
2865,783,90,2
2866,783,186,3
2867,784,9,1
2868,784,159,1
2869,785,169,2
2870,785,154,1
2871,785,182,1
2872,785,23,5
2873,785,34,4
2874,786,145,2
2875,786,29,2
2876,786,65,3
2877,786,120,1
2878,786,164,4
2879,786,71,4
2880,787,198,3
2881,787,66,2
2882,787,200,1
2883,787,71,1
2884,787,98,4
2885,787,86,1
2886,788,46,4
2887,788,18,4
2888,788,52,5
2889,789,166,4
2890,789,28,2
2891,790,56,5
2892,790,165,1
2893,790,114,3
2894,790,27,1
2895,791,147,3
2896,792,5,4
2897,792,39,1
2898,792,10,4
2899,792,69,2
2900,793,101,5
2901,793,1,5
2902,793,182,4
2903,794,104,1
2904,794,139,2
2905,794,1,4
2906,794,177,4
2907,795,138,3
2908,795,86,3
2909,795,103,1
2910,795,162,1
2911,795,94,5
2912,796,118,3
2913,797,46,5
2914,797,11,4
2915,798,77,4
2916,798,28,3
2917,799,162,4
2918,800,36,1
2919,800,50,1
2920,801,62,4
2921,801,100,1
2922,801,139,3
2923,801,128,5
2924,801,116,1
2925,802,15,3
2926,802,185,1
2927,802,104,1
2928,803,171,5
2929,803,118,5
2930,803,39,5
2931,803,60,1
2932,803,10,2
2933,803,126,1
2934,804,12,2
2935,804,180,2
2936,804,4,2
2937,804,162,1
2938,804,79,1
2939,805,44,5
2940,805,17,1
2941,805,30,4
2942,805,153,5
2943,805,57,1
2944,806,87,4
2945,806,84,1
2946,806,176,5
2947,806,140,2
2948,807,196,1
2949,807,152,2
2950,808,31,3
2951,809,44,3
2952,809,142,2
2953,809,113,2
2954,809,149,1
2955,810,162,5
2956,811,5,4
2957,811,21,1
2958,812,23,5
2959,812,73,4
2960,813,178,2
2961,813,53,2
2962,813,164,3
2963,813,134,4
2964,814,45,5
2965,814,178,1
2966,815,184,4
2967,815,157,1
2968,816,90,4
2969,816,2,5
2970,816,61,2
2971,817,25,5
2972,817,93,5
2973,817,130,2
2974,817,119,2
2975,817,71,1
2976,818,39,4
2977,819,41,1
2978,819,14,3
2979,820,112,3
2980,820,86,5
2981,821,12,1
2982,821,190,1
2983,821,138,2
2984,821,41,1
2985,822,30,1
2986,822,61,4
2987,822,152,5
2988,822,84,4
2989,822,51,3
2990,823,84,2
2991,824,189,4
2992,824,52,4
2993,825,121,5
2994,826,112,2
2995,827,117,2
2996,827,100,3
2997,827,35,4
2998,827,185,2
2999,827,162,3
3000,828,86,2
3001,828,9,5
3002,829,35,1
3003,829,120,4
3004,829,108,2
3005,830,57,3
3006,830,155,2
3007,830,164,5
3008,831,142,2
3009,831,23,4
3010,831,134,4
3011,831,56,5
3012,831,122,4
3013,832,187,4
3014,833,64,3
3015,833,112,5
3016,834,39,5
3017,834,2,4
3018,834,12,1
3019,834,121,5
3020,834,9,4
3021,835,123,1
3022,835,116,4
3023,835,62,1
3024,835,143,1
3025,836,105,2
3026,836,34,3
3027,836,76,2
3028,836,166,1
3029,836,5,4
3030,836,172,3
3031,837,118,5
3032,837,192,5
3033,837,7,4
3034,837,119,2
3035,837,181,4
3036,837,48,3
3037,838,181,1
3038,838,161,1
3039,838,99,3
3040,838,136,1
3041,839,193,3
3042,839,179,5
3043,839,139,5
3044,839,54,1
3045,840,189,1
3046,840,132,3
3047,840,14,1
3048,841,120,5
3049,841,11,3
3050,841,94,2
3051,842,181,1
3052,842,144,2
3053,842,36,3
3054,842,62,5
3055,842,30,4
3056,843,180,2
3057,843,193,2
3058,843,83,3
3059,843,69,5
3060,843,175,4
3061,844,17,3
3062,845,125,5
3063,845,135,1
3064,845,121,5
3065,845,174,5
3066,846,159,3
3067,846,173,1
3068,846,49,4
3069,846,23,1
3070,847,74,1
3071,847,28,2
3072,848,179,2
3073,849,53,5
3074,849,161,1
3075,850,175,5
3076,850,34,4
3077,850,89,4
3078,850,114,1
3079,851,17,1
3080,851,60,5
3081,852,106,5
3082,852,88,3
3083,852,125,5
3084,853,136,5
3085,853,114,4
3086,853,78,5
3087,853,34,3
3088,853,44,3
3089,853,59,4
3090,854,198,1
3091,854,38,3
3092,854,73,4
3093,855,42,5
3094,855,74,2
3095,855,45,2
3096,855,42,2
3097,855,30,1
3098,856,33,4
3099,856,67,3
3100,856,48,2
3101,856,144,1
3102,856,171,3
3103,857,96,4
3104,857,139,2
3105,858,32,1
3106,858,104,4
3107,858,197,2
3108,859,40,1
3109,859,190,5
3110,859,130,3
3111,860,76,4
3112,860,75,5
3113,860,171,2
3114,860,145,4
3115,860,87,1
3116,860,188,4
3117,861,174,5
3118,861,30,3
3119,862,159,2
3120,862,115,3
3121,862,24,3
3122,862,15,5
3123,863,150,5
3124,863,57,3
3125,864,22,5
3126,865,172,1
3127,865,132,4
3128,865,50,4
3129,865,82,5
3130,865,155,5
3131,865,15,3
3132,866,184,4
3133,866,95,4
3134,867,73,3
3135,868,115,5
3136,868,23,2
3137,868,187,4
3138,869,114,3
3139,869,42,4
3140,869,187,4
3141,869,36,5
3142,870,37,2
3143,871,135,3
3144,871,17,5
3145,871,194,4
3146,871,23,1
3147,872,70,4
3148,872,45,5
3149,872,119,5
3150,872,194,2
3151,872,52,2
3152,872,98,3
3153,873,11,3
3154,873,150,3
3155,873,127,5
3156,873,190,4
3157,874,1,2
3158,875,164,4
3159,875,32,3
3160,875,107,2
3161,876,166,2
3162,876,8,1
3163,876,196,3
3164,876,127,1
3165,876,154,3
3166,876,149,4
3167,877,67,4
3168,877,178,1
3169,877,96,5
3170,877,188,5
3171,878,42,5
3172,878,15,2
3173,878,82,4
3174,879,92,2
3175,879,14,3
3176,880,163,3
3177,880,13,3
3178,880,75,5
3179,880,164,1
3180,881,197,2
3181,881,196,1
3182,882,140,3
3183,882,81,3
3184,883,179,3
3185,883,25,5
3186,883,149,3
3187,883,37,1
3188,883,36,5
3189,883,73,3
3190,884,106,3
3191,884,42,1
3192,884,56,2
3193,884,129,2
3194,885,158,5
3195,885,137,5
3196,885,180,1
3197,885,107,4
3198,885,20,1
3199,886,123,3
3200,887,93,2
3201,887,114,5
3202,887,134,3
3203,887,45,3
3204,887,8,1
3205,887,57,2
3206,888,177,2
3207,888,79,2
3208,889,21,4
3209,889,177,1
3210,890,199,4
3211,891,11,2
3212,891,28,1
3213,891,169,5
3214,891,152,1
3215,892,65,1
